Sales_ID,Order_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_code,Region,Customer_Name,Segment,Category,Sub_category,Product_Name,Order_Year,Order_Month_No,Order_Month,Quarter,Day_Name,Week_Number,Processing_Days,Profit_Margin,Average_Selling_Price
1984,CA-2014-164721,OFF-AP-10000240,320.88,6,0.0,93.0552,LW-16825,2014-11-25,2014-11-27,Second Class,United States,Brentwood,California,94513,West,Laurel Workman,Corporate,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,2014,11,November,4,Tuesday,48,2,28.999999999999996,53.48
1985,CA-2014-164721,FUR-FU-10001940,23.88,3,0.0,10.5072,LW-16825,2014-11-25,2014-11-27,Second Class,United States,Brentwood,California,94513,West,Laurel Workman,Corporate,Furniture,Furnishings,Staple-based wall hangings,2014,11,November,4,Tuesday,48,2,44.0,7.96
1986,CA-2014-164721,OFF-PA-10000575,26.76,4,0.0,12.3096,LW-16825,2014-11-25,2014-11-27,Second Class,United States,Brentwood,California,94513,West,Laurel Workman,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",2014,11,November,4,Tuesday,48,2,46.0,6.69
1987,CA-2016-147417,TEC-CO-10001449,1439.98,4,0.4,191.9968,CB-12415,2016-07-25,2016-07-27,First Class,United States,Columbus,Ohio,43229,East,Christy Brittain,Consumer,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2016,7,July,3,Monday,30,2,13.333296295781885,359.995
1988,CA-2015-127509,OFF-BI-10002393,17.22,3,0.0,7.9212,AS-10090,2015-11-09,2015-11-13,Standard Class,United States,Springfield,Missouri,65807,Central,Adam Shillingsburg,Consumer,Office Supplies,Binders,Binder Posts,2015,11,November,4,Monday,46,4,46.0,5.739999999999999
1989,CA-2015-127509,FUR-TA-10002855,1024.38,7,0.0,215.1198,AS-10090,2015-11-09,2015-11-13,Standard Class,United States,Springfield,Missouri,65807,Central,Adam Shillingsburg,Consumer,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,2015,11,November,4,Monday,46,4,20.999999999999996,146.34
1990,CA-2015-127509,OFF-EN-10000781,26.22,3,0.0,12.3234,AS-10090,2015-11-09,2015-11-13,Standard Class,United States,Springfield,Missouri,65807,Central,Adam Shillingsburg,Consumer,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2015,11,November,4,Monday,46,4,47.0,8.74
1991,CA-2015-127509,OFF-PA-10002160,17.34,3,0.0,8.4966,AS-10090,2015-11-09,2015-11-13,Standard Class,United States,Springfield,Missouri,65807,Central,Adam Shillingsburg,Consumer,Office Supplies,Paper,Xerox 1978,2015,11,November,4,Monday,46,4,49.00000000000001,5.78
1992,CA-2017-111374,OFF-BI-10004970,4.96,4,0.7,-3.7996,CB-12415,2017-02-24,2017-02-28,Standard Class,United States,Philadelphia,Pennsylvania,19134,East,Christy Brittain,Consumer,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",2017,2,February,1,Friday,8,4,-76.60483870967741,1.24
1993,CA-2017-133648,OFF-LA-10003923,71.04,6,0.2,26.64,ML-17755,2017-06-25,2017-07-02,Standard Class,United States,Springfield,Oregon,97477,West,Max Ludwig,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,2017,6,June,2,Sunday,25,7,37.5,11.840000000000002
1994,CA-2017-133648,OFF-AR-10002257,5.34,2,0.2,0.7348,ML-17755,2017-06-25,2017-07-02,Standard Class,United States,Springfield,Oregon,97477,West,Max Ludwig,Home Office,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2017,6,June,2,Sunday,25,7,13.760299625468164,2.67
1995,CA-2017-133648,OFF-FA-10004395,11.3,3,0.2,-2.1195,ML-17755,2017-06-25,2017-07-02,Standard Class,United States,Springfield,Oregon,97477,West,Max Ludwig,Home Office,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,2017,6,June,2,Sunday,25,7,-18.75663716814159,3.766666666666667
1996,US-2017-147221,OFF-AP-10002534,294.62,5,0.8,-766.012,JS-16030,2017-12-02,2017-12-04,Second Class,United States,Houston,Texas,77036,Central,Joy Smith,Consumer,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,2017,12,December,4,Saturday,48,2,-259.99999999999994,58.924
1997,US-2017-147221,FUR-FU-10004020,8.75,4,0.6,-3.7196,JS-16030,2017-12-02,2017-12-04,Second Class,United States,Houston,Texas,77036,Central,Joy Smith,Consumer,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,2017,12,December,4,Saturday,48,2,-42.50971428571428,2.1875
1998,CA-2014-131905,OFF-LA-10002787,15.0,4,0.0,7.2,ND-18460,2014-02-06,2014-02-09,First Class,United States,Chesapeake,Virginia,23320,South,Neil Ducich,Corporate,Office Supplies,Labels,Avery 480,2014,2,February,1,Thursday,6,3,48.00000000000001,3.75
1999,CA-2014-131905,TEC-PH-10003645,161.61,1,0.0,42.0186,ND-18460,2014-02-06,2014-02-09,First Class,United States,Chesapeake,Virginia,23320,South,Neil Ducich,Corporate,Technology,Phones,Aastra 57i VoIP phone,2014,2,February,1,Thursday,6,3,25.999999999999996,161.61
2000,CA-2014-131905,TEC-PH-10001615,144.95,5,0.0,42.0355,ND-18460,2014-02-06,2014-02-09,First Class,United States,Chesapeake,Virginia,23320,South,Neil Ducich,Corporate,Technology,Phones,AT&T CL82213,2014,2,February,1,Thursday,6,3,29.000000000000004,28.99
2001,CA-2017-166128,TEC-AC-10001767,199.95,5,0.0,21.9945,LW-17215,2017-04-11,2017-04-18,Standard Class,United States,Pasadena,California,91104,West,Luke Weiss,Consumer,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,2017,4,April,2,Tuesday,15,7,11.0,39.989999999999995
2002,CA-2017-166128,OFF-AR-10001221,41.86,7,0.0,14.2324,LW-17215,2017-04-11,2017-04-18,Standard Class,United States,Pasadena,California,91104,West,Luke Weiss,Consumer,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",2017,4,April,2,Tuesday,15,7,34.0,5.9799999999999995
2003,CA-2017-163510,OFF-ST-10000563,95.94,3,0.0,9.594,JW-15955,2017-12-25,2017-12-28,Second Class,United States,Louisville,Kentucky,40214,South,Joni Wasserman,Consumer,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,2017,12,December,4,Monday,52,3,10.0,31.98
2004,CA-2017-163510,FUR-CH-10001146,304.45,5,0.0,76.1125,JW-15955,2017-12-25,2017-12-28,Second Class,United States,Louisville,Kentucky,40214,South,Joni Wasserman,Consumer,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",2017,12,December,4,Monday,52,3,25.0,60.89
2005,US-2017-143028,OFF-BI-10004738,11.36,3,0.8,-17.046,SC-20050,2017-04-11,2017-04-18,Standard Class,United States,Lubbock,Texas,79424,Central,Sample Company A,Home Office,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,2017,4,April,2,Tuesday,15,7,-150.05281690140845,3.7866666666666666
2006,CA-2014-111150,OFF-AR-10000034,29.68,7,0.0,11.5752,RW-19630,2014-12-31,2015-01-04,Standard Class,United States,Columbia,Missouri,65203,Central,Rob Williams,Corporate,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",2014,12,December,4,Wednesday,1,4,39.0,4.24
2007,CA-2014-111150,TEC-AC-10000290,47.53,7,0.0,16.1602,RW-19630,2014-12-31,2015-01-04,Standard Class,United States,Columbia,Missouri,65203,Central,Rob Williams,Corporate,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,2014,12,December,4,Wednesday,1,4,34.0,6.79
2008,CA-2017-165386,FUR-BO-10003034,183.37,2,0.3,-36.6744,CM-12190,2017-08-03,2017-08-04,First Class,United States,Chicago,Illinois,60623,Central,Charlotte Melton,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",2017,8,August,3,Thursday,31,1,-20.000218138190544,91.685
2009,CA-2014-116407,OFF-AR-10001315,4.22,3,0.2,0.4752,JF-15190,2014-11-15,2014-11-21,Standard Class,United States,Johnson City,Tennessee,37604,South,Jamie Frazer,Consumer,Office Supplies,Art,Newell 310,2014,11,November,4,Saturday,46,6,11.260663507109006,1.4066666666666665
2010,CA-2014-116407,OFF-AP-10002118,333.06,2,0.2,29.1424,JF-15190,2014-11-15,2014-11-21,Standard Class,United States,Johnson City,Tennessee,37604,South,Jamie Frazer,Consumer,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",2014,11,November,4,Saturday,46,6,8.74989491382934,166.53
2011,CA-2014-116407,OFF-PA-10002137,24.9,4,0.2,7.78,JF-15190,2014-11-15,2014-11-21,Standard Class,United States,Johnson City,Tennessee,37604,South,Jamie Frazer,Consumer,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",2014,11,November,4,Saturday,46,6,31.244979919678716,6.225
2012,CA-2015-155761,TEC-AC-10001606,159.98,2,0.2,35.9964,SC-20800,2015-12-11,2015-12-11,Same Day,United States,Houston,Texas,77041,Central,Stuart Calhoun,Consumer,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,2015,12,December,4,Friday,50,0,22.500562570321293,79.99
2013,CA-2015-155761,OFF-ST-10000943,46.34,3,0.2,4.6344,SC-20800,2015-12-11,2015-12-11,Same Day,United States,Houston,Texas,77041,Central,Stuart Calhoun,Consumer,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,2015,12,December,4,Friday,50,0,10.000863185153214,15.446666666666667
2014,CA-2016-145905,FUR-CH-10001854,350.98,1,0.0,84.2352,AM-10705,2016-09-18,2016-09-23,Standard Class,United States,Auburn,Alabama,36830,South,Anne McFarland,Consumer,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2016,9,September,3,Sunday,37,5,24.0,350.98
2015,CA-2016-145905,OFF-PA-10000533,13.08,2,0.0,6.0168,AM-10705,2016-09-18,2016-09-23,Standard Class,United States,Auburn,Alabama,36830,South,Anne McFarland,Consumer,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,2016,9,September,3,Sunday,37,5,46.0,6.54
2016,CA-2016-145905,OFF-ST-10003716,900.08,4,0.0,117.0104,AM-10705,2016-09-18,2016-09-23,Standard Class,United States,Auburn,Alabama,36830,South,Anne McFarland,Consumer,Office Supplies,Storage,Tennsco Double-Tier Lockers,2016,9,September,3,Sunday,37,5,13.0,225.02
2017,CA-2015-113110,OFF-BI-10000088,17.57,2,0.2,6.3684,BK-11260,2015-03-19,2015-03-23,Standard Class,United States,San Bernardino,California,92404,West,Berenike Kampe,Consumer,Office Supplies,Binders,GBC Imprintable Covers,2015,3,March,1,Thursday,12,4,36.24587364826409,8.785
2018,CA-2015-113110,OFF-LA-10000240,14.62,2,0.0,6.8714,BK-11260,2015-03-19,2015-03-23,Standard Class,United States,San Bernardino,California,92404,West,Berenike Kampe,Consumer,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,2015,3,March,1,Thursday,12,4,47.0,7.31
2019,CA-2015-113110,OFF-SU-10001165,33.36,4,0.0,8.6736,BK-11260,2015-03-19,2015-03-23,Standard Class,United States,San Bernardino,California,92404,West,Berenike Kampe,Consumer,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,2015,3,March,1,Thursday,12,4,26.0,8.34
2020,CA-2015-113110,OFF-PA-10002749,40.14,6,0.0,19.6686,BK-11260,2015-03-19,2015-03-23,Standard Class,United States,San Bernardino,California,92404,West,Berenike Kampe,Consumer,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",2015,3,March,1,Thursday,12,4,49.00000000000001,6.69
2021,CA-2016-168354,OFF-ST-10001490,1606.23,9,0.0,481.869,RH-19510,2016-09-19,2016-09-21,First Class,United States,Providence,Rhode Island,2908,East,Rick Huthwaite,Home Office,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",2016,9,September,3,Monday,38,2,30.0,178.47
2022,CA-2016-168354,OFF-PA-10002377,17.04,3,0.0,7.668,RH-19510,2016-09-19,2016-09-21,First Class,United States,Providence,Rhode Island,2908,East,Rick Huthwaite,Home Office,Office Supplies,Paper,Xerox 1916,2016,9,September,3,Monday,38,2,45.0,5.68
2023,CA-2016-168354,OFF-BI-10004826,49.53,3,0.0,23.7744,RH-19510,2016-09-19,2016-09-21,First Class,United States,Providence,Rhode Island,2908,East,Rick Huthwaite,Home Office,Office Supplies,Binders,JM Magazine Binder,2016,9,September,3,Monday,38,2,48.0,16.51
2024,CA-2016-168354,FUR-CH-10004675,872.32,4,0.0,244.2496,RH-19510,2016-09-19,2016-09-21,First Class,United States,Providence,Rhode Island,2908,East,Rick Huthwaite,Home Office,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",2016,9,September,3,Monday,38,2,27.999999999999996,218.08
2025,US-2017-111241,OFF-BI-10002867,239.12,5,0.2,77.714,GM-14500,2017-08-20,2017-08-22,Second Class,United States,Fresno,California,93727,West,Gene McClure,Consumer,Office Supplies,Binders,GBC Recycled Regency Composition Covers,2017,8,August,3,Sunday,33,2,32.5,47.824
2026,CA-2015-114237,FUR-BO-10004409,141.96,2,0.0,39.7488,MC-17275,2015-03-13,2015-03-15,First Class,United States,Seattle,Washington,98103,West,Marc Crier,Consumer,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",2015,3,March,1,Friday,11,2,28.000000000000004,70.98
2027,CA-2016-113516,OFF-BI-10002225,33.02,2,0.2,11.5584,VM-21685,2016-09-08,2016-09-10,Second Class,United States,Lancaster,California,93534,West,Valerie Mitchum,Home Office,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",2016,9,September,3,Thursday,36,2,35.00423985463355,16.51
2028,CA-2016-113516,OFF-BI-10001989,67.14,4,0.2,23.4976,VM-21685,2016-09-08,2016-09-10,Second Class,United States,Lancaster,California,93534,West,Valerie Mitchum,Home Office,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,2016,9,September,3,Thursday,36,2,34.99791480488531,16.785
2029,CA-2015-117961,OFF-BI-10000343,14.73,3,0.0,6.9231,GP-14740,2015-11-26,2015-11-30,Standard Class,United States,Leominster,Massachusetts,1453,East,Guy Phonely,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2015,11,November,4,Thursday,48,4,47.0,4.91
2030,CA-2015-117961,OFF-ST-10001172,104.9,5,0.0,25.176,GP-14740,2015-11-26,2015-11-30,Standard Class,United States,Leominster,Massachusetts,1453,East,Guy Phonely,Corporate,Office Supplies,Storage,"Tennsco Lockers, Sand",2015,11,November,4,Thursday,48,4,23.999999999999996,20.98
2031,CA-2015-117961,OFF-BI-10003707,61.04,4,0.0,30.52,GP-14740,2015-11-26,2015-11-30,Standard Class,United States,Leominster,Massachusetts,1453,East,Guy Phonely,Corporate,Office Supplies,Binders,Aluminum Screw Posts,2015,11,November,4,Thursday,48,4,50.0,15.26
2032,CA-2015-117961,OFF-PA-10001274,10.95,3,0.0,5.1465,GP-14740,2015-11-26,2015-11-30,Standard Class,United States,Leominster,Massachusetts,1453,East,Guy Phonely,Corporate,Office Supplies,Paper,Loose Memo Sheets,2015,11,November,4,Thursday,48,4,47.0,3.65
2033,CA-2016-128923,OFF-PA-10002250,9.39,2,0.2,3.2872,GB-14530,2016-12-09,2016-12-13,Standard Class,United States,Fort Worth,Texas,76106,Central,George Bell,Corporate,Office Supplies,Paper,Things To Do Today Pad,2016,12,December,4,Friday,49,4,35.007454739084125,4.695
2034,CA-2016-128923,OFF-AR-10000475,9.33,1,0.2,0.8162,GB-14530,2016-12-09,2016-12-13,Standard Class,United States,Fort Worth,Texas,76106,Central,George Bell,Corporate,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",2016,12,December,4,Friday,49,4,8.7481243301179,9.33
2035,CA-2017-162481,OFF-BI-10002976,8.26,2,0.0,3.8822,CT-11995,2017-09-25,2017-09-29,Standard Class,United States,Rochester,Minnesota,55901,Central,Carol Triggs,Consumer,Office Supplies,Binders,ACCOHIDE Binder by Acco,2017,9,September,3,Monday,39,4,47.0,4.13
2036,CA-2017-162481,FUR-CH-10003061,269.97,3,0.0,51.2943,CT-11995,2017-09-25,2017-09-29,Standard Class,United States,Rochester,Minnesota,55901,Central,Carol Triggs,Consumer,Furniture,Chairs,"Global Leather Task Chair, Black",2017,9,September,3,Monday,39,4,18.999999999999996,89.99000000000001
2037,CA-2015-119214,OFF-PA-10002893,29.04,3,0.0,13.9392,CW-11905,2015-01-23,2015-01-27,Standard Class,United States,Bozeman,Montana,59715,West,Carl Weiss,Home Office,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",2015,1,January,1,Friday,4,4,48.0,9.68
2038,CA-2015-119214,OFF-LA-10003077,14.62,2,0.0,6.8714,CW-11905,2015-01-23,2015-01-27,Standard Class,United States,Bozeman,Montana,59715,West,Carl Weiss,Home Office,Office Supplies,Labels,Avery 500,2015,1,January,1,Friday,4,4,47.0,7.31
2039,CA-2015-122287,OFF-PA-10001661,11.95,3,0.2,4.3326,SN-20560,2015-06-18,2015-06-23,Standard Class,United States,Peoria,Arizona,85345,West,Skye Norling,Home Office,Office Supplies,Paper,Xerox 1922,2015,6,June,2,Thursday,25,5,36.2560669456067,3.983333333333333
2040,CA-2015-122287,OFF-BI-10004656,4.54,7,0.7,-3.3264,SN-20560,2015-06-18,2015-06-23,Standard Class,United States,Peoria,Arizona,85345,West,Skye Norling,Home Office,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,2015,6,June,2,Thursday,25,5,-73.26872246696036,0.6485714285714286
2041,CA-2015-122287,OFF-BI-10003707,9.16,2,0.7,-6.104,SN-20560,2015-06-18,2015-06-23,Standard Class,United States,Peoria,Arizona,85345,West,Skye Norling,Home Office,Office Supplies,Binders,Aluminum Screw Posts,2015,6,June,2,Thursday,25,5,-66.63755458515284,4.58
2042,CA-2015-122287,FUR-FU-10004973,75.36,5,0.2,20.724,SN-20560,2015-06-18,2015-06-23,Standard Class,United States,Peoria,Arizona,85345,West,Skye Norling,Home Office,Furniture,Furnishings,Flat Face Poster Frame,2015,6,June,2,Thursday,25,5,27.500000000000004,15.072
2043,CA-2015-104493,OFF-BI-10004817,57.5,6,0.2,20.1264,EB-13705,2015-10-02,2015-10-08,Standard Class,United States,San Diego,California,92105,West,Ed Braxton,Corporate,Office Supplies,Binders,GBC Personal VeloBind Strips,2015,10,October,4,Friday,40,6,35.002434782608695,9.583333333333334
2044,US-2017-158946,OFF-AR-10001860,38.86,7,0.2,7.7728,JW-15220,2017-11-18,2017-11-23,Standard Class,United States,Lakewood,Ohio,44107,East,Jane Waco,Corporate,Office Supplies,Art,BIC Liqua Brite Liner,2017,11,November,4,Saturday,46,5,20.00205867215646,5.551428571428572
2045,CA-2014-129168,OFF-PA-10001639,15.55,3,0.2,5.4432,KB-16585,2014-08-17,2014-08-23,Standard Class,United States,Houston,Texas,77095,Central,Ken Black,Corporate,Office Supplies,Paper,Xerox 203,2014,8,August,3,Sunday,33,6,35.004501607717046,5.183333333333334
2046,CA-2016-131835,OFF-AP-10004487,162.64,2,0.0,45.5392,MC-17590,2016-07-17,2016-07-21,Standard Class,United States,Perth Amboy,New Jersey,8861,East,Matt Collister,Corporate,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,2016,7,July,3,Sunday,28,4,28.000000000000004,81.32
2047,CA-2016-131835,TEC-PH-10001760,597.0,3,0.0,280.59,MC-17590,2016-07-17,2016-07-21,Standard Class,United States,Perth Amboy,New Jersey,8861,East,Matt Collister,Corporate,Technology,Phones,Bose SoundLink Bluetooth Speaker,2016,7,July,3,Sunday,28,4,47.0,199.0
2048,CA-2016-131835,OFF-PA-10004071,55.48,1,0.0,26.6304,MC-17590,2016-07-17,2016-07-21,Standard Class,United States,Perth Amboy,New Jersey,8861,East,Matt Collister,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2016,7,July,3,Sunday,28,4,48.00000000000001,55.48
2049,CA-2015-142237,FUR-FU-10004848,289.8,7,0.2,36.225,CK-12595,2015-07-11,2015-07-13,First Class,United States,Philadelphia,Pennsylvania,19134,East,Clytie Kelty,Consumer,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2015,7,July,3,Saturday,28,2,12.5,41.4
2050,CA-2015-142237,OFF-BI-10004022,2.5,3,0.7,-2.0016,CK-12595,2015-07-11,2015-07-13,First Class,United States,Philadelphia,Pennsylvania,19134,East,Clytie Kelty,Consumer,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2015,7,July,3,Saturday,28,2,-80.064,0.8333333333333334
2051,CA-2015-142237,OFF-BI-10003669,6.48,4,0.7,-4.752,CK-12595,2015-07-11,2015-07-13,First Class,United States,Philadelphia,Pennsylvania,19134,East,Clytie Kelty,Consumer,Office Supplies,Binders,3M Organizer Strips,2015,7,July,3,Saturday,28,2,-73.33333333333333,1.62
2052,CA-2015-142237,FUR-CH-10003833,341.49,8,0.3,-73.176,CK-12595,2015-07-11,2015-07-13,First Class,United States,Philadelphia,Pennsylvania,19134,East,Clytie Kelty,Consumer,Furniture,Chairs,Novimex Fabric Task Chair,2015,7,July,3,Saturday,28,2,-21.42844592813845,42.68625
2053,CA-2015-142237,OFF-AR-10003732,11.12,5,0.2,0.834,CK-12595,2015-07-11,2015-07-13,First Class,United States,Philadelphia,Pennsylvania,19134,East,Clytie Kelty,Consumer,Office Supplies,Art,Newell 333,2015,7,July,3,Saturday,28,2,7.5,2.2239999999999998
2054,CA-2015-142237,FUR-FU-10003142,25.34,6,0.2,3.4848,CK-12595,2015-07-11,2015-07-13,First Class,United States,Philadelphia,Pennsylvania,19134,East,Clytie Kelty,Consumer,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",2015,7,July,3,Saturday,28,2,13.75217048145225,4.223333333333334
